age_band_id,age_band_label,min_months,max_months,age_band_is_active,stage1_wrapper_ux_slug,stage1_wrapper_ux_label,stage1_wrapper_rank_in_band,stage1_mapping_is_active,development_need_slug,development_need_canonical_name,stage1_why_it_matters_ux_description,stage2_category_type_slug,stage2_category_type_label,stage2_category_type_name,stage2_play_ideas_rank,stage2_play_idea_mapping_rationale,stage3_product_name,stage3_product_brand,stage3_product_rank_in_category,stage3_product_mapping_rationale,optional_need_meta_stage_anchor_month,optional_need_meta_stage_phase,optional_need_meta_stage_reason,optional_category_image_url,optional_category_safety_notes,ref_ux_wrapper_uuid,ref_development_need_uuid,ref_category_type_uuid,ref_product_uuid
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",finger-paints-washable-paints,Finger paints and washable paints,Finger paints and washable paints,3,Painting supports sensory exploration and emotional expression emerging around age 2.,Shuttle Art Washable Finger Paint Set,Shuttle Art,4,"Painting supports sensory exploration and emotional expression emerging around age 2. | Product note: Non-toxic, washable, complete set with tools and apron, suitable for toddlers early education | Non-toxic, washable, complete set with tools and apron, suitable for toddlers early education",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,833627bd-18a9-47bc-8e2a-0fef8b540ca9,92e3697c-da75-4033-91f7-c841286719c4
25-27m,25–27 months,25,27,true,emotional-regulation-and-self-awareness,Big feelings,2,true,emotional-regulation-and-self-awareness,Emotional regulation and self-awareness,"Experiencing and expressing a wide range of emotions, developing empathy, and beginning to understand own feelings.",finger-paints-washable-paints,Finger paints and washable paints,Finger paints and washable paints,3,Painting supports sensory exploration and emotional expression emerging around age 2.,TOGOU2S Kids Finger Paint Sets,TOGOU2S,5,"Painting supports sensory exploration and emotional expression emerging around age 2. | Product note: Safe, non-toxic, washable, sponge head design for easy application, suitable for all ages | Safe, non-toxic, washable, sponge head design for easy application, suitable for all ages",26,emerging,Two-year-olds show broad emotional range but limited impulse control; empathy is emerging but self-regulation still developing.,,,e6baa2ab-c35d-4420-8136-d8ddbf9da787,d2638c0e-01a5-4a52-8db9-088ec44df573,833627bd-18a9-47bc-8e2a-0fef8b540ca9,2ac839ae-9b49-48d5-8fef-8917d2db5226
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",step-stools-children,Step stools for children,Step stools for children,2,Step stools enable participation in practical tasks central to Helper stage at 25-27 months.,Babycurls Little Journey Toilet Training Kids Non Slip Up Step Stool + Toilet Training Seat Combo Unisex White For Safe Toddler Loo Potty Training in The Bathroom And Home,Babycurls,1,"Step stools enable participation in practical tasks central to Helper stage at 25-27 months. | Product note: Multi-buy includes toilet training seat + step stool, non-slip step with rubber feet, non-slip training seat, perfect height for toilet and sink (14cm), compatible with all standard shaped toilet seats. | Multi-buy includes toilet training seat + step stool, non-slip step with rubber feet, non-slip training seat, perfect height for toilet and sink (14cm), compatible with all standard shaped toilet seats.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,85d25bbe-c57c-44e4-8889-4077485ae961,e73c286f-f7d3-4a17-a5a6-e53813b2bd32
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",step-stools-children,Step stools for children,Step stools for children,2,Step stools enable participation in practical tasks central to Helper stage at 25-27 months.,Dreambaby 2 Height 2-Up Xtra-Tough Step Stool - Aqua/White,Dreambaby,2,"Step stools enable participation in practical tasks central to Helper stage at 25-27 months. | Product note: Suitable for ages 12 months and over, sure-grip top, easy clean, sturdy design. | Suitable for ages 12 months and over, sure-grip top, easy clean, sturdy design.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,85d25bbe-c57c-44e4-8889-4077485ae961,5e53b66d-ef44-465c-9ec0-dd247610dd5f
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",step-stools-children,Step stools for children,Step stools for children,2,Step stools enable participation in practical tasks central to Helper stage at 25-27 months.,My Carry Potty Step Stool - Dinosaur,My Carry Potty,3,"Step stools enable participation in practical tasks central to Helper stage at 25-27 months. | Product note: Suitable for ages 18 months and over, non-slip feet and rubber non-slip top, helps build confidence and independence during potty training. | Suitable for ages 18 months and over, non-slip feet and rubber non-slip top, helps build confidence and independence during potty training.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,85d25bbe-c57c-44e4-8889-4077485ae961,f1aed045-1d37-498b-9039-046612fdcfc3
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",step-stools-children,Step stools for children,Step stools for children,2,Step stools enable participation in practical tasks central to Helper stage at 25-27 months.,"Rainberg Step Stool for Kids, Sturdy Double Step Stool for Toddlers, Anti-Slip Stool, Toddler's Stool for Potty Training and Use in the Kitchen and Bathroom Easy to Clean and Portable (Grey, 1)",Rainberg,4,"Step stools enable participation in practical tasks central to Helper stage at 25-27 months. | Product note: Lightweight sturdy design, non-slip foot step, easy to store and stackable, suitable for kitchen or bathroom use. | Lightweight sturdy design, non-slip foot step, easy to store and stackable, suitable for kitchen or bathroom use.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,85d25bbe-c57c-44e4-8889-4077485ae961,0903b538-9265-40a9-ad5c-24624c65b87e
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",step-stools-children,Step stools for children,Step stools for children,2,Step stools enable participation in practical tasks central to Helper stage at 25-27 months.,"Straame Sturdy Step Stool for Bathroom, Practical Non-Slip Toilet Step in White and Green for Kids, Multiuse Booster Step, Toddler Potty Training (Green, 1)",Straame,5,"Step stools enable participation in practical tasks central to Helper stage at 25-27 months. | Product note: Non-slip top and base, sturdy plastic, lightweight for independence, helps with toilet training and reaching sink. | Non-slip top and base, sturdy plastic, lightweight for independence, helps with toilet training and reaching sink.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,85d25bbe-c57c-44e4-8889-4077485ae961,1ad1ec47-2ace-45bd-bdeb-d92e99d85596
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",threading-lacing-toys,Threading and lacing toys,Threading and lacing toys,2,Threading requires bilateral coordination and focus emerging around 27-30 months.,Lacing Apple,EYR,1,"Threading requires bilateral coordination and focus emerging around 27-30 months. | Product note: A large, wooden apple with a threaded worm to pass through the holes. Encourages creative play and hand-eye coordination. | A large, wooden apple with a threaded worm to pass through the holes. Encourages creative play and hand-eye coordination.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,89436ccd-62a3-4ffb-a516-aa6c8af8268e,752f36d3-0f25-4f5f-8b95-9321a5f00da9
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",threading-lacing-toys,Threading and lacing toys,Threading and lacing toys,2,Threading requires bilateral coordination and focus emerging around 27-30 months.,Melissa & Doug Primary Lacing Beads,Melissa & Doug,2,"Threading requires bilateral coordination and focus emerging around 27-30 months. | Product note: Helps children develop strong fine motor, cognitive, and visual perception skills, while promoting hand-eye coordination. | Helps children develop strong fine motor, cognitive, and visual perception skills, while promoting hand-eye coordination.",26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,89436ccd-62a3-4ffb-a516-aa6c8af8268e,e6f87a13-e17a-4b95-9a6d-aa2d1e1667e8
25-27m,25–27 months,25,27,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,8,true,problem-solving-and-cognitive-skills,Problem-solving and cognitive skills,"Figuring out how things work, following simple instructions, and using tools or strategies to reach goals.",threading-lacing-toys,Threading and lacing toys,Threading and lacing toys,2,Threading requires bilateral coordination and focus emerging around 27-30 months.,Stringing Solids,EYR,3,Threading requires bilateral coordination and focus emerging around 27-30 months. | Product note: 100 x 2.5cm beads in 5 different shapes. The Stringing Shapes set includes 10 x 1m cords and activity cards. Suitable for developing fine motor skills. | 100 x 2.5cm beads in 5 different shapes. The Stringing Shapes set includes 10 x 1m cords and activity cards. Suitable for developing fine motor skills.,26,consolidating,At 24 months children use switches and buttons; by 30 months they follow two-step instructions and solve simple problems.,,,61474530-0e58-4a70-8bab-48d4071bdcfa,e7861d0f-7f1a-4cf3-a185-64aaf801805a,89436ccd-62a3-4ffb-a516-aa6c8af8268e,567e8aa7-2a72-47ba-9be0-928af57a3932
